AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,academyScore,date-time
-1090,0,0,19.1613,14.69871,55.68639,0,0,-6,12/02/2020 09:37:19
-1064,1,4,16.16984,-21.94993,45.96463,0,0,-6,12/02/2020 09:37:19
-1258,0,0,15.35357,1.865453,65.56484,0,0,-7,12/02/2020 09:37:20
-1142,1,0,6.461029,19.08267,41.68452,0,1,-7,12/02/2020 09:37:20
-1116,0,5,3.523061,-14.93633,11.75862,0,0,-7,12/02/2020 09:37:20
-1090,0,0,15.54078,8.190069,61.26306,0,0,-7,12/02/2020 09:37:20
-1064,1,4,20.48768,-14.204,53.07092,0,0,-7,12/02/2020 09:37:20
-1258,0,0,9.988818,-3.299946,57.79671,0,0,-6,12/02/2020 09:37:21
-1142,1,0,12.14166,17.57857,50.81528,0,1,-6,12/02/2020 09:37:21
-1116,0,5,18.8643,-17.60232,19.16915,0,0,-6,12/02/2020 09:37:21
-1090,0,0,10.36036,10.8944,51.02868,0,0,-6,12/02/2020 09:37:21
-1064,2,4,15.39733,-18.03853,49.02363,0,0,-6,12/02/2020 09:37:21
-1258,0,0,5.540566,5.435119,62.84508,0,0,-5,12/02/2020 09:37:22
-1142,1,0,14.40158,13.87723,45.19434,0,1,-5,12/02/2020 09:37:22
-1116,0,5,12.11538,-14.32268,11.89691,0,0,-5,12/02/2020 09:37:22
-1090,0,0,13.05048,9.333456,56.48026,0,0,-5,12/02/2020 09:37:22
-1064,3,4,6.444753,-10.43267,50.60028,0,0,-5,12/02/2020 09:37:22
-1258,0,0,7.74567,0.6731119,63.43896,0,0,-5,12/02/2020 09:37:23
-1142,1,0,10.02577,10.30768,48.53997,0,1,-5,12/02/2020 09:37:23
-1116,0,5,19.08653,-18.93594,23.17549,0,0,-5,12/02/2020 09:37:23
-1090,0,0,8.455243,7.960729,52.16986,0,0,-5,12/02/2020 09:37:23
-1064,3,4,12.35554,-20.46044,49.1208,0,0,-5,12/02/2020 09:37:23
-1258,0,0,11.99208,6.541198,62.09964,0,0,-5,12/02/2020 09:37:24
-1142,1,0,8.233586,4.69136,37.76895,0,1,-5,12/02/2020 09:37:24
-1116,0,5,11.08638,-11.37934,18.53172,0,0,-5,12/02/2020 09:37:24
-1090,0,0,12.96026,11.83072,57.64669,0,0,-5,12/02/2020 09:37:24
-1064,3,4,14.77467,-9.94918,50.17064,0,0,-5,12/02/2020 09:37:24
-1258,0,1,3.80414,-1.136582,54.6714,0,0,-6,12/02/2020 09:37:25
-1142,1,0,18.04902,1.221045,48.51288,0,1,-6,12/02/2020 09:37:25
-1116,0,5,6.79563,-17.9716,25.23758,0,0,-6,12/02/2020 09:37:25
-1090,0,0,14.86959,13.65879,47.18861,0,0,-6,12/02/2020 09:37:25
-1064,3,4,4.375589,-11.08821,44.92389,0,0,-6,12/02/2020 09:37:25
-1258,1,1,1.438779,-7.300127,54.21542,0,0,-4,12/02/2020 09:37:26
-1142,2,0,7.299752,3.908663,50.42173,0,1,-4,12/02/2020 09:37:26
-1116,0,5,9.934627,-9.41621,25.01722,0,0,-4,12/02/2020 09:37:26
-1090,0,0,13.8147,3.792007,45.8399,0,0,-4,12/02/2020 09:37:26
-1064,3,4,4.562002,-12.39544,49.87295,0,0,-4,12/02/2020 09:37:26
-1258,1,1,13.568,0.1639085,59.70002,0,0,-4,12/02/2020 09:37:27
-1142,2,0,7.011197,3.105986,46.15023,0,1,-4,12/02/2020 09:37:27
-1116,0,5,6.847629,-9.750424,22.7414,0,0,-4,12/02/2020 09:37:27
-1090,0,0,5.691675,1.980191,51.04082,0,0,-4,12/02/2020 09:37:27
-1064,3,4,15.78879,-8.655944,55.94457,0,0,-4,12/02/2020 09:37:27
-1258,1,1,9.007582,8.2184,57.44635,0,0,-4,12/02/2020 09:37:28
-1142,2,0,12.74409,-5.868138,44.13814,0,1,-4,12/02/2020 09:37:28
-1116,0,5,10.44087,-13.396,29.67672,0,0,-4,12/02/2020 09:37:28
-1090,0,0,11.77108,10.10459,55.58101,0,0,-4,12/02/2020 09:37:28
-1064,3,4,16.86381,0.5694012,49.50135,0,0,-4,12/02/2020 09:37:28
-1258,1,1,18.32787,9.450053,43.23098,0,0,-4,12/02/2020 09:37:29
-1142,2,0,8.073242,-11.16058,42.22838,0,2,-4,12/02/2020 09:37:29
-1116,0,5,13.69112,-5.402936,37.82203,0,0,-4,12/02/2020 09:37:29
-1090,0,0,16.33171,22.40765,48.01457,0,0,-4,12/02/2020 09:37:29
-1064,3,4,0.1330956,9.670373,37.59643,0,2,-4,12/02/2020 09:37:29
-1258,2,1,17.21292,14.03774,32.23164,0,0,-5,12/02/2020 09:37:30
-1142,2,0,1.764566,-16.01574,41.57768,0,7,-5,12/02/2020 09:37:30
-1116,0,5,30.93984,14.63777,53.12196,0,0,-5,12/02/2020 09:37:30
-1090,0,1,18.27402,32.73361,41.86115,0,0,-5,12/02/2020 09:37:30
-1064,3,5,26.79055,20.96501,36.01758,0,4,-5,12/02/2020 09:37:30
-1258,2,1,19.27305,29.53465,22.98406,0,0,-3,12/02/2020 09:37:31
-1142,2,0,2.149076E-07,-15.858,41.69291,0,16,-3,12/02/2020 09:37:31
-1116,0,5,1.745062,23.59659,67.00906,0,2,-3,12/02/2020 09:37:31
-1090,1,1,2.631244,48.10843,38.6436,0,1,-3,12/02/2020 09:37:31
-1064,4,5,0.2433556,24.71156,36.38228,0,8,-3,12/02/2020 09:37:31
-1258,2,2,15.77176,45.96684,18.71782,0,0,-3,12/02/2020 09:37:32
-1142,2,0,0,-15.91068,41.7496,0,25,-3,12/02/2020 09:37:32
-1116,0,5,0,24.07327,67.00207,0,7,-3,12/02/2020 09:37:32
-1090,1,1,2.388838E-07,48.17515,38.42718,0,13,-3,12/02/2020 09:37:32
-1064,5,5,6.322031,28.705,36.24458,0,13,-3,12/02/2020 09:37:32
-1258,2,2,1.77011,48.0546,15.9713,0,4,-3,12/02/2020 09:37:33
-1142,2,0,1.252769,-15.85672,41.78742,0,27,-3,12/02/2020 09:37:33
-1116,0,5,7.931643,26.17941,66.96686,0,11,-3,12/02/2020 09:37:33
-1090,1,1,0.1649414,48.07538,34.95782,0,16,-3,12/02/2020 09:37:33
-1064,5,5,20.96075,44.05376,38.54849,0,13,-3,12/02/2020 09:37:33
-1258,2,2,0.8134631,48.02164,16.22349,0,10,-2,12/02/2020 09:37:34
-1142,3,0,3.37968,-13.78476,41.64746,0,32,-2,12/02/2020 09:37:34
-1116,0,5,7.10392,28.9784,67.01921,0,17,-2,12/02/2020 09:37:34
-1090,1,1,15.71336,47.80482,30.5522,0,20,-2,12/02/2020 09:37:34
-1064,5,5,0.9722721,47.88974,39.20715,0,15,-2,12/02/2020 09:37:34
-1258,2,2,3.049646,48.10258,19.85861,0,22,-1,12/02/2020 09:37:35
-1142,3,0,18.22498,-6.775723,43.16115,0,35,-1,12/02/2020 09:37:35
-1116,1,5,12.96476,42.36547,62.35481,0,19,-1,12/02/2020 09:37:35
-1090,2,2,2.756834,40.40075,14.60715,0,20,-1,12/02/2020 09:37:35
-1064,5,5,6.48106,47.6359,40.1005,0,20,-1,12/02/2020 09:37:35
-1258,3,2,20.76908,45.29214,30.9171,0,22,0,12/02/2020 09:37:36
-1142,3,0,31.06231,14.73564,57.03684,0,35,0,12/02/2020 09:37:36
-1116,1,5,0.5694914,48.04626,57.67464,0,24,0,12/02/2020 09:37:36
-1090,2,2,18.31927,38.25621,-2.500637,0,20,0,12/02/2020 09:37:36
-1064,5,5,23.0917,45.99355,52.9293,0,20,0,12/02/2020 09:37:36
-1258,3,2,1.20137E-07,31.08205,39.54857,0,25,1,12/02/2020 09:37:37
-1142,3,0,0.0280737,20.49294,66.99319,0,38,1,12/02/2020 09:37:37
-1116,1,5,6.143906E-08,48.05309,57.70098,0,30,1,12/02/2020 09:37:37
-1090,3,2,0,48.17533,-17.97682,0,23,1,12/02/2020 09:37:37
-1064,5,5,19.14536,26.72999,66.9437,0,21,1,12/02/2020 09:37:37
-1258,3,2,17.0478,31.97251,34.0974,0,27,1,12/02/2020 09:37:38
-1142,3,0,18.22577,13.31236,65.83968,0,42,1,12/02/2020 09:37:38
-1116,1,5,5.135071,47.9961,59.57345,0,34,1,12/02/2020 09:37:38
-1090,3,2,6.389954,48.13726,-16.06885,0,26,1,12/02/2020 09:37:38
-1064,5,5,21.87832,6.341561,52.64676,0,21,1,12/02/2020 09:37:38
-1258,4,2,17.74922,35.14626,17.89891,0,27,2,12/02/2020 09:37:39
-1142,3,0,24.03258,-3.987875,56.99363,0,42,2,12/02/2020 09:37:39
-1116,1,5,6.507589,47.99744,61.28893,0,40,2,12/02/2020 09:37:39
-1090,3,2,25.16907,40.47256,-2.939755,0,28,2,12/02/2020 09:37:39
-1064,5,5,25.14105,1.462298,28.38842,0,21,2,12/02/2020 09:37:39
-1258,4,2,2.275783E-07,48.15708,2.21786,0,29,0,12/02/2020 09:37:40
-1142,3,0,0,-21.27261,41.74307,0,43,0,12/02/2020 09:37:40
-1116,1,5,0.423035,46.55791,67.03084,0,43,0,12/02/2020 09:37:40
-1090,3,2,29.71748,29.37249,22.5852,0,28,0,12/02/2020 09:37:40
-1064,5,7,17.1581,6.615727,9.912653,0,21,0,12/02/2020 09:37:40
-1258,4,2,10.55376,47.67216,3.975817,0,34,0,12/02/2020 09:37:41
-1142,3,0,0,-21.46774,41.62769,0,50,0,12/02/2020 09:37:41
-1116,1,5,22.48571,38.03003,61.90647,0,45,0,12/02/2020 09:37:41
-1090,4,4,17.06088,20.27566,32.68017,0,28,0,12/02/2020 09:37:41
-1064,6,7,0.7480705,20.69792,0.8678837,0,23,0,12/02/2020 09:37:41
-1258,5,2,19.47899,38.31364,19.10877,0,34,2,12/02/2020 09:37:42
-1142,3,0,1.769367,-20.90648,41.62183,0,55,2,12/02/2020 09:37:42
-1116,1,5,2.893282E-07,23.08458,41.66163,0,46,2,12/02/2020 09:37:42
-1090,5,4,23.92879,4.479445,24.04184,0,28,2,12/02/2020 09:37:42
-1064,6,7,26.22644,32.79386,6.11711,0,26,2,12/02/2020 09:37:42
-1258,5,2,29.37689,16.6779,25.32697,0,34,1,12/02/2020 09:37:43
-1142,3,0,24.10415,-8.47491,47.27237,0,57,1,12/02/2020 09:37:43
-1116,1,5,2.861089E-05,22.91911,41.54293,0,52,1,12/02/2020 09:37:43
-1090,5,5,22.42065,4.529099,-2.528557,0,28,1,12/02/2020 09:37:43
-1064,6,7,29.21378,35.88622,29.60787,0,26,1,12/02/2020 09:37:43
-1258,7,3,22.37968,2.97711,18.58216,0,34,2,12/02/2020 09:37:44
-1142,3,0,1.76456,1.260117,67.0083,0,58,2,12/02/2020 09:37:44
-1116,1,5,1.192093E-07,22.76438,41.69805,0,62,2,12/02/2020 09:37:44
-1090,5,5,13.4923,21.01447,-15.55225,0,28,2,12/02/2020 09:37:44
-1064,6,7,1.764568,31.09205,37.31608,0,31,2,12/02/2020 09:37:44
-1258,7,3,7.177916,-10.66065,19.65335,0,34,3,12/02/2020 09:37:45
-1142,3,0,11.01639,5.057249,62.13129,0,59,3,12/02/2020 09:37:45
-1116,2,5,6.446398,19.26848,42.26744,0,67,3,12/02/2020 09:37:45
-1090,6,6,5.597433,19.9767,-19.68013,0,28,3,12/02/2020 09:37:45
-1064,6,7,7.910825,34.6179,36.12171,0,33,3,12/02/2020 09:37:45
-1258,7,3,3.350169,-18.14142,25.73264,0,34,4,12/02/2020 09:37:46
-1142,3,0,4.332083,3.655141,58.32912,0,59,4,12/02/2020 09:37:46
-1116,2,5,1.823429,14.93286,47.70132,0,67,4,12/02/2020 09:37:46
-1090,6,6,11.32709,13.95422,-18.14243,0,28,4,12/02/2020 09:37:46
-1064,7,7,6.394363,38.70766,32.75772,0,33,4,12/02/2020 09:37:46
-1258,7,3,9.249885,-14.98511,25.41157,0,34,4,12/02/2020 09:37:47
-1142,3,0,8.752584,-4.137213,46.61581,0,59,4,12/02/2020 09:37:47
-1116,2,5,20.30827,24.26642,57.32492,0,67,4,12/02/2020 09:37:47
-1090,6,6,9.902246,20.91366,-7.067646,0,28,4,12/02/2020 09:37:47
-1064,7,7,15.36334,42.51492,17.01666,0,33,4,12/02/2020 09:37:47
-1258,8,3,10.87338,-5.509431,27.54947,1,34,6,12/02/2020 09:37:48
-1142,3,0,16.95529,-18.20687,41.78061,0,60,6,12/02/2020 09:37:48
-1116,2,5,16.26973,43.65733,66.31507,0,67,6,12/02/2020 09:37:48
-1090,8,6,2.178627,24.17415,-4.462371,0,31,6,12/02/2020 09:37:48
-1064,7,7,14.96574,36.9816,-0.2164012,0,33,6,12/02/2020 09:37:48
-1258,8,3,12.56551,7.765198,19.64598,1,34,6,12/02/2020 09:37:49
-1142,3,0,15.29384,-34.1108,50.14773,0,60,6,12/02/2020 09:37:49
-1116,2,5,0.7439387,48.03614,63.98111,0,68,6,12/02/2020 09:37:49
-1090,8,6,1.76456,23.92984,-4.461878,0,38,6,12/02/2020 09:37:49
-1064,7,7,1.752253,30.92672,-2.983436,0,39,6,12/02/2020 09:37:49
-1258,8,3,24.86127,22.27148,6.448216,1,34,5,12/02/2020 09:37:50
-1142,3,1,14.74748,-40.70319,60.854,0,60,5,12/02/2020 09:37:50
-1116,2,5,0,48.00192,61.6638,0,71,5,12/02/2020 09:37:50
-1090,8,6,0.07052154,23.12424,-4.457518,0,43,5,12/02/2020 09:37:50
-1064,7,7,0,30.90713,-2.956679,0,47,5,12/02/2020 09:37:50
-1258,8,3,23.37068,45.89426,-1.303791,1,34,5,12/02/2020 09:37:51
-1142,3,1,0.04139679,-48.39957,65.64062,0,63,5,12/02/2020 09:37:51
-1116,2,5,2.244,48.14444,61.31499,0,78,5,12/02/2020 09:37:51
-1090,8,6,17.92351,17.46523,-5.443672,0,49,5,12/02/2020 09:37:51
-1064,7,7,2.727931,31.02187,-3.108432,0,50,5,12/02/2020 09:37:51
-1258,8,3,2.010397,48.06901,-0.3884219,1,39,5,12/02/2020 09:37:52
-1142,3,1,8.564868,-48.3744,63.25397,0,68,5,12/02/2020 09:37:52
-1116,2,5,0.1699615,47.99754,61.39302,0,84,5,12/02/2020 09:37:52
-1090,9,7,11.01452,2.400374,-14.85713,0,49,5,12/02/2020 09:37:52
-1064,7,7,19.70109,33.88008,-16.05845,0,56,5,12/02/2020 09:37:52
-1258,8,4,26.58262,41.65088,10.93394,1,42,4,12/02/2020 09:37:53
-1142,4,2,11.54361,-37.77761,51.73897,0,68,4,12/02/2020 09:37:53
-1116,2,5,0,46.24319,67.01176,0,86,4,12/02/2020 09:37:53
-1090,9,7,0.324831,-1.883801,-29.79869,0,50,4,12/02/2020 09:37:53
-1064,7,7,2.90859E-07,48.13563,-25.21645,0,60,4,12/02/2020 09:37:53
-1258,8,5,24.92688,24.79092,22.70907,1,42,3,12/02/2020 09:37:54
-1142,5,3,26.43168,-19.88716,56.71888,0,68,3,12/02/2020 09:37:54
-1116,2,5,18.92199,42.13769,65.25475,0,90,3,12/02/2020 09:37:54
-1090,9,7,22.7003,14.22872,-23.38669,0,51,3,12/02/2020 09:37:54
-1064,7,7,3.415248,48.07276,-25.19938,0,64,3,12/02/2020 09:37:54
-1258,8,5,29.95988,-2.473263,20.39915,1,42,4,12/02/2020 09:37:55
-1142,5,3,1.20137E-07,-11.50531,66.99704,0,69,4,12/02/2020 09:37:55
-1116,2,6,28.39406,36.98857,39.67611,0,90,4,12/02/2020 09:37:55
-1090,10,7,5.005076,16.74074,-4.345626,0,52,4,12/02/2020 09:37:55
-1064,8,7,6.035365,40.56177,-11.4714,0,65,4,12/02/2020 09:37:55
-1258,8,6,11.15053,-17.87965,2.347994,1,42,4,12/02/2020 09:37:56
-1142,5,3,11.72322,-13.45053,66.95516,0,72,4,12/02/2020 09:37:56
-1116,2,7,1.359195E-06,47.99307,26.38307,0,91,4,12/02/2020 09:37:56
-1090,11,7,21.5922,6.134995,-12.36876,0,54,4,12/02/2020 09:37:56
-1064,9,7,20.87304,25.67772,-13.23903,0,65,4,12/02/2020 09:37:56
-1258,8,6,24.21219,-7.777318,6.283781,1,46,3,12/02/2020 09:37:57
-1142,5,3,12.40224,-26.37945,50.76516,1,72,3,12/02/2020 09:37:57
-1116,3,7,15.56971,46.93467,31.23237,0,93,3,12/02/2020 09:37:57
-1090,11,7,0.3179424,2.13576,-29.79873,0,55,3,12/02/2020 09:37:57
-1064,9,8,4.217138,23.31591,-29.87845,0,67,3,12/02/2020 09:37:57
-1258,8,6,24.36522,-12.00348,28.34792,1,46,3,12/02/2020 09:37:58
-1142,6,3,5.28469,-21.09821,41.61134,1,75,3,12/02/2020 09:37:58
-1116,3,7,29.55014,25.35881,42.31988,0,93,3,12/02/2020 09:37:58
-1090,11,8,15.18147,9.124615,-29.02373,0,59,3,12/02/2020 09:37:58
-1064,9,8,27.90025,36.46761,-22.06447,0,68,3,12/02/2020 09:37:58
-1258,10,6,23.86908,-27.07012,22.30535,1,46,4,12/02/2020 09:37:59
-1142,6,3,29.01926,-5.107742,50.08139,1,77,4,12/02/2020 09:37:59
-1116,3,7,0,21.81469,41.6983,0,100,4,12/02/2020 09:37:59
-1090,11,9,17.17624,21.35172,-12.05222,0,59,4,12/02/2020 09:37:59
-1064,9,8,25.49263,34.23143,4.013337,0,68,4,12/02/2020 09:37:59
-1258,10,7,27.06779,-13.58375,8.409744,1,46,2,12/02/2020 09:38:00
-1142,6,4,0.001496314,-5.976831,66.99676,1,79,2,12/02/2020 09:38:00
-1116,3,7,17.05682,25.09508,41.88932,0,105,2,12/02/2020 09:38:00
-1090,11,9,3.591334,15.09115,-4.335813,0,65,2,12/02/2020 09:38:00
-1064,10,9,22.26469,9.353505,1.853662,0,68,2,12/02/2020 09:38:00
-1258,10,7,31.55279,13.57555,16.87759,1,46,2,12/02/2020 09:38:01
-1142,6,4,25.28989,-14.79632,63.94195,1,82,2,12/02/2020 09:38:01
-1116,3,7,24.653,36.87942,58.4521,0,105,2,12/02/2020 09:38:01
-1090,11,9,26.04685,3.41953,-14.40838,0,66,2,12/02/2020 09:38:01
-1064,10,9,31.55936,-0.4862512,-25.04586,0,68,2,12/02/2020 09:38:01
-1258,11,8,12.31568,10.5355,33.44574,1,46,2,12/02/2020 09:38:02
-1142,6,4,24.37986,-26.63645,43.1749,1,82,2,12/02/2020 09:38:02
-1116,3,7,18.02087,28.21155,64.97746,0,107,2,12/02/2020 09:38:02
-1090,11,9,0.9453601,3.214664,-29.83324,0,70,2,12/02/2020 09:38:02
-1064,10,9,1.89227,1.147445,-29.94482,0,74,2,12/02/2020 09:38:02
-1258,11,8,27.55551,-11.97231,27.54403,1,46,3,12/02/2020 09:38:03
-1142,6,4,1.624349,-25.33293,41.71293,1,88,3,12/02/2020 09:38:03
-1116,3,7,26.1131,11.06884,52.21386,0,107,3,12/02/2020 09:38:03
-1090,12,9,21.93723,17.23122,-25.80407,0,72,3,12/02/2020 09:38:03
-1064,10,9,22.45109,12.30397,-22.54492,0,75,3,12/02/2020 09:38:03
-1258,11,8,15.41399,-31.15575,8.219976,1,46,4,12/02/2020 09:38:04
-1142,6,4,2.205582,-22.84634,41.86709,1,92,4,12/02/2020 09:38:04
-1116,4,8,11.72366,0.5692548,39.40541,0,107,4,12/02/2020 09:38:04
-1090,13,9,10.83639,28.12817,-8.425294,0,72,4,12/02/2020 09:38:04
-1064,10,9,0,13.8736,-4.443943,0,76,4,12/02/2020 09:38:04
-1258,12,8,3.974166,-35.90182,9.927878,1,46,5,12/02/2020 09:38:05
-1142,6,4,9.221282,-28.47963,44.29189,1,93,5,12/02/2020 09:38:05
-1116,4,8,7.714024,-1.593778,43.89367,1,107,5,12/02/2020 09:38:05
-1090,14,9,15.33505,27.72002,-13.84143,0,72,5,12/02/2020 09:38:05
-1064,10,9,18.85574,18.43813,-10.6396,0,76,5,12/02/2020 09:38:05
-1258,12,9,13.93914,-35.87134,3.608725,1,46,3,12/02/2020 09:38:06
-1142,6,4,15.28579,-15.58844,45.2443,1,93,3,12/02/2020 09:38:06
-1116,4,9,17.35801,-2.750989,36.57798,1,107,3,12/02/2020 09:38:06
-1090,14,9,6.797059,21.45062,-10.05851,0,72,3,12/02/2020 09:38:06
-1064,10,9,9.066376,13.21074,-18.97867,0,76,3,12/02/2020 09:38:06
-1258,12,9,19.8933,-38.00433,12.25043,1,46,3,12/02/2020 09:38:07
-1142,7,4,16.72861,-22.90766,49.34177,1,94,3,12/02/2020 09:38:07
-1116,4,9,19.17621,0.01452273,45.00587,1,107,3,12/02/2020 09:38:07
-1090,14,10,18.37123,21.56424,-16.42392,0,72,3,12/02/2020 09:38:07
-1064,10,9,12.38286,20.746,-20.69568,0,76,3,12/02/2020 09:38:07
-1258,12,9,18.90506,-33.72695,1.725838,1,46,3,12/02/2020 09:38:08
-1142,7,4,17.75412,-13.53077,46.70642,1,94,3,12/02/2020 09:38:08
-1116,4,9,12.61438,-1.379783,32.83598,1,107,3,12/02/2020 09:38:08
-1090,14,10,18.08944,11.35055,-6.31862,0,72,3,12/02/2020 09:38:08
-1064,10,9,17.43715,9.4463,-18.96033,0,76,3,12/02/2020 09:38:08
-1258,12,9,17.2209,-32.56236,11.72408,1,46,3,12/02/2020 09:38:09
-1142,7,4,19.85456,-18.85493,51.75682,1,94,3,12/02/2020 09:38:09
-1116,4,9,20.92943,5.67479,41.18635,1,107,3,12/02/2020 09:38:09
-1090,14,10,16.87519,15.58662,-15.52406,0,72,3,12/02/2020 09:38:09
-1064,10,9,16.39868,14.12906,-22.10069,0,76,3,12/02/2020 09:38:09
-1258,12,9,18.80666,-35.86206,4.337432,1,46,3,12/02/2020 09:38:10
-1142,7,4,14.84382,-13.93164,44.49823,1,94,3,12/02/2020 09:38:10
-1116,4,9,18.70936,-2.755192,37.34395,1,107,3,12/02/2020 09:38:10
-1090,14,10,11.35082,12.28224,-4.747858,0,73,3,12/02/2020 09:38:10
-1064,10,9,19.58073,5.043774,-14.76637,0,76,3,12/02/2020 09:38:10
-1258,12,9,20.11439,-27.83533,12.15553,1,46,3,12/02/2020 09:38:11
-1142,7,4,18.58134,-14.99141,57.75246,1,94,3,12/02/2020 09:38:11
-1116,4,9,18.03737,7.210275,38.56034,1,107,3,12/02/2020 09:38:11
-1090,14,10,19.66867,7.158772,-17.48946,0,73,3,12/02/2020 09:38:11
-1064,10,9,19.2322,10.00128,-22.65608,0,76,3,12/02/2020 09:38:11
-1258,12,9,22.54741,-36.95232,9.02313,1,46,2,12/02/2020 09:38:12
-1142,7,5,23.89878,-23.62803,49.95137,1,94,2,12/02/2020 09:38:12
-1116,4,9,21.17725,-4.953089,39.26022,1,107,2,12/02/2020 09:38:12
-1090,14,10,14.46139,10.56563,-9.035118,0,73,2,12/02/2020 09:38:12
-1064,10,9,19.47575,8.20028,-10.64841,0,76,2,12/02/2020 09:38:12
-1258,12,9,17.56198,-26.79571,12.20036,1,46,0,12/02/2020 09:38:13
-1142,7,5,20.74565,-18.82285,60.82646,1,94,0,12/02/2020 09:38:13
-1116,4,11,19.86484,-1.485347,32.06226,1,107,0,12/02/2020 09:38:13
-1090,14,10,21.51186,2.093633,-10.72242,0,73,0,12/02/2020 09:38:13
-1064,10,9,20.782,3.909308,-20.68597,0,76,0,12/02/2020 09:38:13
-1258,13,9,10.65409,-38.13962,14.83501,1,46,1,12/02/2020 09:38:14
-1142,7,5,21.89166,-28.53624,52.60335,1,94,1,12/02/2020 09:38:14
-1116,4,11,9.919222,-9.448945,36.40258,1,110,1,12/02/2020 09:38:14
-1090,14,10,13.82634,9.394721,-3.429208,0,75,1,12/02/2020 09:38:14
-1064,10,9,21.77063,10.09915,-9.633625,0,76,1,12/02/2020 09:38:14
-1258,13,9,21.83927,-31.98465,4.037709,1,46,1,12/02/2020 09:38:15
-1142,7,5,19.87485,-17.2912,55.46875,1,94,1,12/02/2020 09:38:15
-1116,4,11,19.02772,-7.768448,20.52364,1,110,1,12/02/2020 09:38:15
-1090,15,11,10.72921,-2.628073,-4.717101,0,75,1,12/02/2020 09:38:15
-1064,10,9,21.91684,1.019867,-16.83574,0,76,1,12/02/2020 09:38:15
-1258,13,9,18.8657,-38.31055,13.16787,1,46,1,12/02/2020 09:38:16
-1142,7,5,21.82584,-29.35642,56.3186,1,94,1,12/02/2020 09:38:16
-1116,4,11,18.78151,-6.97611,30.85791,1,110,1,12/02/2020 09:38:16
-1090,15,11,15.01454,10.12001,-12.4794,0,75,1,12/02/2020 09:38:16
-1064,10,9,20.80638,10.05553,-14.12481,0,76,1,12/02/2020 09:38:16
-1258,13,9,21.96383,-38.05219,-0.2203283,1,46,2,12/02/2020 09:38:17
-1142,7,5,20.26709,-20.8047,50.75851,1,94,2,12/02/2020 09:38:17
-1116,5,11,17.41897,-9.705299,20.11586,1,110,2,12/02/2020 09:38:17
-1090,15,11,21.06848,3.212194,-1.75125,0,75,2,12/02/2020 09:38:17
-1064,10,9,22.02654,-3.737865,-11.23465,0,76,2,12/02/2020 09:38:17
-1258,13,9,20.46441,-35.30826,8.101031,1,46,2,12/02/2020 09:38:18
-1142,7,5,19.10104,-28.90264,59.24259,1,94,2,12/02/2020 09:38:18
-1116,5,11,20.99103,0.1009008,28.68611,1,110,2,12/02/2020 09:38:18
-1090,15,11,19.05885,2.840832,-5.053423,0,76,2,12/02/2020 09:38:18
-1064,10,9,21.71349,5.495766,-17.47464,0,76,2,12/02/2020 09:38:18
-1258,13,9,20.99931,-43.15742,-0.9728559,1,46,2,12/02/2020 09:38:19
-1142,7,5,19.35727,-26.63938,46.37939,1,94,2,12/02/2020 09:38:19
