AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,academyScore,date-time
-1142,1,0,6.459941,-11.89191,42.72845,1,13,-3,12/02/2020 11:04:12
-1116,2,1,3.998341,-46.93966,21.88561,0,17,-3,12/02/2020 11:04:12
-1090,2,3,2.31758,8.762942,55.35485,0,14,-3,12/02/2020 11:04:12
-1064,3,2,7.675443,-30.45253,41.8455,0,17,-3,12/02/2020 11:04:12
-1258,0,4,7.152557E-06,-36.27517,27.98886,0,20,-3,12/02/2020 11:04:13
-1142,1,0,0.8787587,-12.30744,42.47609,1,16,-3,12/02/2020 11:04:13
-1116,2,1,0.3341275,-48.40485,20.47227,0,18,-3,12/02/2020 11:04:13
-1090,2,3,3.548465,12.58728,52.494,0,14,-3,12/02/2020 11:04:13
-1064,3,2,21.04304,-33.27584,39.38971,0,18,-3,12/02/2020 11:04:13
-1258,0,4,6.950108,-38.4031,21.18276,0,20,-3,12/02/2020 11:04:14
-1142,1,0,0,-12.22714,45.86746,1,16,-3,12/02/2020 11:04:14
-1116,2,1,8.456205,-45.46913,27.32923,0,19,-3,12/02/2020 11:04:14
-1090,2,3,3.472916,9.395705,48.33265,0,14,-3,12/02/2020 11:04:14
-1064,3,2,13.64887,-35.72861,38.63144,0,18,-3,12/02/2020 11:04:14
-1258,0,4,22.37662,-35.30692,17.85355,0,20,-3,12/02/2020 11:04:15
-1142,1,0,2.427005,-17.44561,50.3788,1,16,-3,12/02/2020 11:04:15
-1116,2,1,12.51476,-46.61131,35.96866,0,19,-3,12/02/2020 11:04:15
-1090,2,3,3.094645,11.48347,42.67601,0,15,-3,12/02/2020 11:04:15
-1064,3,2,17.50794,-21.78234,45.10861,0,18,-3,12/02/2020 11:04:15
-1258,0,4,7.538707,-30.47102,21.50798,0,20,-3,12/02/2020 11:04:16
-1142,1,0,17.88519,-15.94582,49.16587,1,16,-3,12/02/2020 11:04:16
-1116,2,1,15.74972,-41.02751,41.92345,0,19,-3,12/02/2020 11:04:16
-1090,2,3,15.8509,13.77703,45.3993,0,17,-3,12/02/2020 11:04:16
-1064,3,2,5.254578,-18.43455,44.13867,0,18,-3,12/02/2020 11:04:16
-1258,0,4,6.311599,-28.61444,15.99412,0,20,-2,12/02/2020 11:04:17
-1142,1,0,17.98098,-26.78357,61.03705,1,16,-2,12/02/2020 11:04:17
-1116,3,1,10.06673,-41.11681,39.71157,0,19,-2,12/02/2020 11:04:17
-1090,2,3,9.854734,15.93979,42.31122,0,19,-2,12/02/2020 11:04:17
-1064,3,2,10.05064,-9.577157,41.90418,0,19,-2,12/02/2020 11:04:17
-1258,1,4,7.550032,-20.61439,18.05135,0,20,-2,12/02/2020 11:04:18
-1142,1,0,11.16118,-32.09875,67.16792,1,20,-2,12/02/2020 11:04:18
-1116,4,2,14.09261,-36.5668,54.44799,0,19,-2,12/02/2020 11:04:18
-1090,2,3,0.2545174,15.64751,41.7616,0,26,-2,12/02/2020 11:04:18
-1064,3,3,21.61256,3.104981,43.66488,0,19,-2,12/02/2020 11:04:18
-1258,1,4,3.410412,-21.53571,34.04916,0,20,-4,12/02/2020 11:04:19
-1142,1,1,3.521239,-34.31751,57.16022,1,21,-4,12/02/2020 11:04:19
-1116,4,2,26.43936,-42.14333,65.06928,0,19,-4,12/02/2020 11:04:19
-1090,2,3,2.232515,18.07964,42.16522,0,30,-4,12/02/2020 11:04:19
-1064,3,4,4.938437,10.96498,54.96443,0,19,-4,12/02/2020 11:04:19
-1258,1,6,6.872938,-22.23262,35.56521,0,21,-8,12/02/2020 11:04:20
-1142,1,2,13.15065,-32.50524,56.35593,1,21,-8,12/02/2020 11:04:20
-1116,4,2,0.5211535,-43.00174,67.10435,0,25,-8,12/02/2020 11:04:20
-1090,2,3,1.304101,20.61092,41.72975,0,36,-8,12/02/2020 11:04:20
-1064,3,5,16.71301,18.04928,55.93631,0,19,-8,12/02/2020 11:04:20
-1258,1,6,13.36049,-12.86909,33.9884,0,21,-8,12/02/2020 11:04:21
-1142,1,2,8.696534,-33.30972,58.76279,1,21,-8,12/02/2020 11:04:21
-1116,4,2,0,-43.3207,67.16659,0,35,-8,12/02/2020 11:04:21
-1090,2,3,22.6799,18.36346,41.93014,0,37,-8,12/02/2020 11:04:21
-1064,3,5,31.07571,36.95083,66.74615,0,19,-8,12/02/2020 11:04:21
-1258,1,6,18.44861,-10.74357,32.9407,0,21,-6,12/02/2020 11:04:22
-1142,1,2,2.761326,-26.6385,51.85872,1,21,-6,12/02/2020 11:04:22
-1116,4,2,8.191261,-45.00349,65.39184,0,42,-6,12/02/2020 11:04:22
-1090,3,3,3.176426,21.7803,43.21495,0,38,-6,12/02/2020 11:04:22
-1064,4,5,6.471783,38.47497,67.0738,0,24,-6,12/02/2020 11:04:22
-1258,1,7,6.381233,-29.15137,30.26344,0,21,-7,12/02/2020 11:04:23
-1142,1,2,5.539166,-31.93246,53.24136,1,21,-7,12/02/2020 11:04:23
-1116,4,2,3.818056,-48.33197,66.0203,0,45,-7,12/02/2020 11:04:23
-1090,3,3,7.730764,21.99242,44.65382,0,39,-7,12/02/2020 11:04:23
-1064,4,5,22.51796,34.79507,65.04426,0,26,-7,12/02/2020 11:04:23
-1258,2,7,4.167509,-39.29968,27.17399,0,21,-6,12/02/2020 11:04:24
-1142,1,2,16.07489,-37.9795,54.8656,1,21,-6,12/02/2020 11:04:24
-1116,4,2,0,-48.39877,66.22598,0,49,-6,12/02/2020 11:04:24
-1090,3,3,21.7735,19.61957,45.35375,0,39,-6,12/02/2020 11:04:24
-1064,4,5,0.8468302,30.82629,67.03507,0,30,-6,12/02/2020 11:04:24
-1258,2,7,22.0238,-45.13814,22.17443,0,21,-6,12/02/2020 11:04:25
-1142,1,2,9.523174,-48.23737,48.38041,1,22,-6,12/02/2020 11:04:25
-1116,4,2,9.922851,-46.81659,64.18239,0,52,-6,12/02/2020 11:04:25
-1090,3,3,7.574554,24.86825,56.44753,0,39,-6,12/02/2020 11:04:25
-1064,4,5,0,29.0307,67.08031,0,33,-6,12/02/2020 11:04:25
-1258,2,7,7.532724,-46.55542,17.93381,0,22,-7,12/02/2020 11:04:26
-1142,1,2,11.97551,-42.00407,57.36147,1,22,-7,12/02/2020 11:04:26
-1116,4,2,5.672236E-07,-48.39439,63.05841,0,57,-7,12/02/2020 11:04:26
-1090,3,4,15.654,19.88803,60.35425,0,39,-7,12/02/2020 11:04:26
-1064,4,5,6.961435,27.94166,66.59151,0,35,-7,12/02/2020 11:04:26
-1258,2,8,4.297114,-48.33562,14.67978,0,23,-8,12/02/2020 11:04:27
-1142,1,2,14.50281,-42.46737,65.48297,1,22,-8,12/02/2020 11:04:27
-1116,4,2,9.168576,-45.03679,66.36171,0,57,-8,12/02/2020 11:04:27
-1090,3,4,3.930482,19.63719,66.37094,0,43,-8,12/02/2020 11:04:27
-1064,4,5,17.2492,24.95181,65.1782,0,36,-8,12/02/2020 11:04:27
-1258,3,8,13.55864,-34.61522,11.51725,0,24,-7,12/02/2020 11:04:28
-1142,1,2,9.615392,-47.89782,62.50376,1,24,-7,12/02/2020 11:04:28
-1116,4,2,7.2772E-07,-48.39338,65.39593,0,62,-7,12/02/2020 11:04:28
-1090,3,4,4.723006,19.2465,66.93034,0,50,-7,12/02/2020 11:04:28
-1064,4,5,13.45952,17.57971,63.81719,0,36,-7,12/02/2020 11:04:28
-1258,3,9,14.05929,-27.43999,8.742267,0,24,-8,12/02/2020 11:04:29
-1142,1,2,4.76456,-48.54983,64.80465,1,31,-8,12/02/2020 11:04:29
-1116,4,2,6.521286,-43.88861,65.51827,0,63,-8,12/02/2020 11:04:29
-1090,3,4,8.43722,14.96079,60.71048,0,50,-8,12/02/2020 11:04:29
-1064,4,5,28.198,9.908349,58.05285,0,36,-8,12/02/2020 11:04:29
-1258,4,9,8.540997,-24.07291,11.26773,0,24,-7,12/02/2020 11:04:30
-1142,1,2,39.30818,-43.06996,59.88095,1,35,-7,12/02/2020 11:04:30
-1116,4,2,11.30423,-45.72572,66.61398,0,63,-7,12/02/2020 11:04:30
-1090,4,5,10.90317,2.355319,58.5657,0,50,-7,12/02/2020 11:04:30
-1064,4,5,36.43801,-7.460263,41.15522,0,36,-7,12/02/2020 11:04:30
-1258,4,9,13.89349,-18.25809,22.94884,0,24,-6,12/02/2020 11:04:31
-1142,1,2,16.00534,-31.272,41.96741,1,35,-6,12/02/2020 11:04:31
-1116,4,2,13.02987,-47.58791,65.49764,0,68,-6,12/02/2020 11:04:31
-1090,5,5,11.66086,-8.167027,48.71808,0,50,-6,12/02/2020 11:04:31
-1064,4,5,15.83679,-6.411082,39.43595,0,38,-6,12/02/2020 11:04:31
-1258,5,10,1.043081E-07,-22.37654,36.46732,0,25,-7,12/02/2020 11:04:32
-1142,1,2,1.65247,-30.69201,38.96014,1,38,-7,12/02/2020 11:04:32
-1116,4,2,4.768395E-06,-48.50441,63.83788,0,69,-7,12/02/2020 11:04:32
-1090,5,5,1.422733,-12.28596,44.8172,0,50,-7,12/02/2020 11:04:32
-1064,4,6,8.741175,-5.800732,20.52611,0,38,-7,12/02/2020 11:04:32
-1258,5,10,13.52404,-18.14919,25.19949,0,26,-8,12/02/2020 11:04:33
-1142,1,2,11.71946,-36.58428,30.42379,1,38,-8,12/02/2020 11:04:33
-1116,4,2,12.82836,-46.31678,65.4893,0,71,-8,12/02/2020 11:04:33
-1090,5,5,17.58487,-2.779963,29.87244,0,50,-8,12/02/2020 11:04:33
-1064,4,7,13.76001,-10.1411,1.038998,0,39,-8,12/02/2020 11:04:33
-1258,5,10,25.64199,-30.57055,34.56804,0,26,-7,12/02/2020 11:04:34
-1142,2,2,11.47579,-18.81611,36.13601,1,39,-7,12/02/2020 11:04:34
-1116,4,2,0.5891124,-48.46259,55.98471,0,77,-7,12/02/2020 11:04:34
-1090,6,5,22.64505,-4.025146,8.14024,0,50,-7,12/02/2020 11:04:34
-1064,4,8,9.065128,-11.74014,0.9297061,0,44,-7,12/02/2020 11:04:34
-1258,5,10,15.14669,-38.88096,42.68577,0,26,-7,12/02/2020 11:04:35
-1142,2,3,18.31323,-11.20738,35.03734,1,43,-7,12/02/2020 11:04:35
-1116,4,2,4.054776,-48.20632,46.97512,0,79,-7,12/02/2020 11:04:35
-1090,7,5,12.95441,-11.15035,-6.786311,0,51,-7,12/02/2020 11:04:35
-1064,4,8,2.287368,-17.33427,3.552994,0,47,-7,12/02/2020 11:04:35
-1258,5,10,13.28532,-45.91236,45.83187,0,26,-7,12/02/2020 11:04:36
-1142,2,3,7.308522,-10.14626,35.95238,1,48,-7,12/02/2020 11:04:36
-1116,4,2,9.086551,-47.33747,47.06872,0,85,-7,12/02/2020 11:04:36
-1090,7,5,3.954249,-21.44,-14.42804,0,51,-7,12/02/2020 11:04:36
-1064,4,8,6.627512,-27.69912,0.9083367,0,53,-7,12/02/2020 11:04:36
-1258,5,10,6.817638,-44.41508,52.59318,0,26,-7,12/02/2020 11:04:37
-1142,2,3,18.78389,-0.8878507,29.61334,1,49,-7,12/02/2020 11:04:37
-1116,4,2,13.60447,-39.18396,46.79306,0,87,-7,12/02/2020 11:04:37
-1090,7,5,5.334376,-22.63301,-26.80471,0,51,-7,12/02/2020 11:04:37
-1064,4,8,23.38763,-25.52846,1.104178,0,55,-7,12/02/2020 11:04:37
-1258,5,10,12.61171,-43.78758,49.70275,0,28,-7,12/02/2020 11:04:38
-1142,2,4,2.533447,-3.981967,21.77148,1,49,-7,12/02/2020 11:04:38
-1116,5,2,6.505459,-33.77136,37.1256,0,87,-7,12/02/2020 11:04:38
-1090,7,5,10.15044,-23.64899,-22.61651,0,51,-7,12/02/2020 11:04:38
-1064,4,8,3.80753,-35.52175,1.94319,0,57,-7,12/02/2020 11:04:38
-1258,5,10,15.87915,-38.62999,40.76971,0,28,-7,12/02/2020 11:04:39
-1142,2,4,3.816405,-8.256784,21.34656,1,49,-7,12/02/2020 11:04:39
-1116,5,2,5.455422,-29.95909,33.96944,0,87,-7,12/02/2020 11:04:39
-1090,7,5,11.54913,-21.28175,-19.32826,0,51,-7,12/02/2020 11:04:39
-1064,4,8,17.91103,-35.58255,11.48862,0,57,-7,12/02/2020 11:04:39
-1258,5,10,9.884118,-34.6401,36.03489,0,28,-6,12/02/2020 11:04:40
-1142,3,4,6.585589,-18.48055,14.08247,1,49,-6,12/02/2020 11:04:40
-1116,5,2,9.871795,-15.54722,34.22061,0,87,-6,12/02/2020 11:04:40
-1090,7,5,37.80381,-17.06742,-10.96698,0,51,-6,12/02/2020 11:04:40
-1064,4,8,13.52964,-45.85381,11.82924,0,57,-6,12/02/2020 11:04:40
-1258,5,10,0.7960947,-27.75907,34.5255,0,28,-6,12/02/2020 11:04:41
-1142,3,4,13.33772,-18.5404,10.91343,1,49,-6,12/02/2020 11:04:41
-1116,5,2,7.410846,-6.637911,33.16555,0,88,-6,12/02/2020 11:04:41
-1090,7,5,16.34665,-16.6974,-4.176619,0,53,-6,12/02/2020 11:04:41
-1064,4,8,46.51595,-47.20942,30.88878,0,59,-6,12/02/2020 11:04:41
-1258,5,10,0.3538645,-31.73951,35.83226,0,31,-6,12/02/2020 11:04:42
-1142,3,4,17.89423,-25.07536,10.16372,1,49,-6,12/02/2020 11:04:42
-1116,5,2,7.748137,-0.8587816,35.62569,0,88,-6,12/02/2020 11:04:42
-1090,7,5,5.733501,-20.26541,-6.180554,0,55,-6,12/02/2020 11:04:42
-1064,4,8,15.11406,-44.51516,38.66468,0,62,-6,12/02/2020 11:04:42
-1258,5,10,16.53669,-29.80438,35.94627,0,31,-6,12/02/2020 11:04:43
-1142,3,5,4.385399,-33.27602,12.68319,1,49,-6,12/02/2020 11:04:43
-1116,6,2,4.502224,8.132334,34.26649,0,88,-6,12/02/2020 11:04:43
-1090,7,5,0.3151567,-23.4691,-4.491844,0,58,-6,12/02/2020 11:04:43
-1064,4,8,13.17464,-42.58482,52.53812,0,62,-6,12/02/2020 11:04:43
-1258,5,10,0.08780532,-22.09001,36.34306,0,35,-6,12/02/2020 11:04:45
-1142,3,5,21.29653,-44.36545,15.27636,1,49,-6,12/02/2020 11:04:45
-1116,7,2,4.76456,9.843676,38.55086,0,91,-6,12/02/2020 11:04:45
-1090,7,6,4.768372E-07,-20.76214,-4.389069,0,61,-6,12/02/2020 11:04:45
-1064,4,8,6.426201,-42.89326,66.8051,0,63,-6,12/02/2020 11:04:45
-1258,5,10,4.007282,-21.55794,36.37407,0,43,-6,12/02/2020 11:04:46
-1142,3,5,5.595682,-47.47794,15.45715,1,51,-6,12/02/2020 11:04:46
-1116,7,2,16.50423,13.19709,44.59158,0,95,-6,12/02/2020 11:04:46
-1090,7,6,12.78598,-20.1128,-5.160978,0,64,-6,12/02/2020 11:04:46
-1064,4,8,5.494489,-41.83547,66.71812,0,67,-6,12/02/2020 11:04:46
-1258,5,10,0.2739512,-20.61401,36.35197,0,50,-7,12/02/2020 11:04:47
-1142,3,5,20.05455,-46.94686,13.10952,1,55,-7,12/02/2020 11:04:47
-1116,7,2,14.02828,23.23964,44.75037,0,95,-7,12/02/2020 11:04:47
-1090,7,7,8.881425,-24.64671,-7.732768,0,66,-7,12/02/2020 11:04:47
-1064,4,8,8.722544,-38.81886,66.29288,0,72,-7,12/02/2020 11:04:47
-1258,5,10,4.588606,-18.8973,35.80125,0,53,-8,12/02/2020 11:04:48
-1142,3,5,18.58961,-47.27855,9.936524,1,59,-8,12/02/2020 11:04:48
-1116,7,3,12.25855,37.63092,46.869,0,95,-8,12/02/2020 11:04:48
-1090,7,7,12.63181,-32.03572,-8.194775,0,66,-8,12/02/2020 11:04:48
-1064,4,8,3.16803E-07,-43.17839,67.13316,0,77,-8,12/02/2020 11:04:48
-1258,5,10,4.612556,-16.3148,34.76057,0,58,-10,12/02/2020 11:04:49
-1142,3,5,3.795119,-46.54326,4.04869,1,61,-10,12/02/2020 11:04:49
-1116,7,4,3.289308,35.25262,45.09824,0,95,-10,12/02/2020 11:04:49
-1090,7,8,10.86265,-44.57808,-3.02679,0,66,-10,12/02/2020 11:04:49
-1064,4,8,1.262384,-41.90984,67.01802,0,82,-10,12/02/2020 11:04:49
-1258,5,10,5.594923,-13.66176,35.22939,0,58,-10,12/02/2020 11:04:50
-1142,3,5,7.765028,-47.7143,3.939349,1,65,-10,12/02/2020 11:04:50
-1116,7,4,27.11043,35.67097,51.29925,0,95,-10,12/02/2020 11:04:50
-1090,7,8,5.044683,-48.261,-2.426303,0,69,-10,12/02/2020 11:04:50
-1064,4,8,6.459988,-43.974,66.88293,0,86,-10,12/02/2020 11:04:50
-1258,5,10,3.598347,-18.30155,36.26875,0,61,-10,12/02/2020 11:04:51
-1142,3,5,16.55834,-47.4879,5.385789,1,70,-10,12/02/2020 11:04:51
-1116,7,4,31.73235,34.78895,67.41539,0,95,-10,12/02/2020 11:04:51
-1090,7,8,0.04987337,-48.48738,-4.893514,0,76,-10,12/02/2020 11:04:51
-1064,4,8,3.517447,-45.22604,66.77403,0,92,-10,12/02/2020 11:04:51
-1258,5,10,26.75388,-29.65765,33.19584,0,63,-10,12/02/2020 11:04:52
-1142,3,5,4.961486,-48.52658,4.326744,1,73,-10,12/02/2020 11:04:52
-1116,7,4,0,33.38162,67.17542,0,99,-10,12/02/2020 11:04:52
-1090,7,8,0,-48.40121,-2.415271,0,80,-10,12/02/2020 11:04:52
-1064,4,8,13.64516,-46.62686,66.30931,0,94,-10,12/02/2020 11:04:52
-1258,5,11,18.04493,-46.44107,30.8451,0,63,-11,12/02/2020 11:04:53
-1142,3,5,0,-48.45935,4.515588,1,81,-11,12/02/2020 11:04:53
-1116,7,4,9.020384,33.86815,65.18349,0,102,-11,12/02/2020 11:04:53
-1090,7,8,4.181062,-47.15111,-3.824965,0,82,-11,12/02/2020 11:04:53
-1064,4,8,9.523177,-48.34037,66.26286,0,95,-11,12/02/2020 11:04:53
-1258,5,11,4.378784,-48.23772,30.73651,0,67,-11,12/02/2020 11:04:54
-1142,3,5,1.062997,-47.52983,-3.380907,1,83,-11,12/02/2020 11:04:54
-1116,7,4,4.52912,33.97052,67.06462,0,108,-11,12/02/2020 11:04:54
-1090,7,8,14.90161,-48.49889,-10.65842,0,87,-11,12/02/2020 11:04:54
-1064,4,8,0.5885296,-48.4759,66.7354,0,110,-11,12/02/2020 11:04:54
-1258,5,11,0.4872563,-48.41897,30.02799,0,71,-11,12/02/2020 11:04:55
-1142,3,5,8.457696,-48.02063,-7.370576,1,88,-11,12/02/2020 11:04:55
-1116,8,5,2.049069,36.12169,65.85053,0,112,-11,12/02/2020 11:04:55
-1090,7,8,9.865378,-48.25908,-10.02582,0,94,-11,12/02/2020 11:04:55
-1064,4,8,5.138252,-48.02937,66.88465,0,117,-11,12/02/2020 11:04:55
-1258,5,11,7.017195,-48.1505,25.29023,0,75,-11,12/02/2020 11:04:56
-1142,3,5,10.26111,-39.50393,-14.32509,1,88,-11,12/02/2020 11:04:56
-1116,8,5,3.889657,35.92588,66.79733,0,117,-11,12/02/2020 11:04:56
-1090,7,8,2.703815,-47.81028,-13.62393,0,98,-11,12/02/2020 11:04:56
-1064,4,8,4.837952,-48.36929,66.60636,0,124,-11,12/02/2020 11:04:56
-1258,5,11,4.722033,-48.3876,24.05933,0,80,-10,12/02/2020 11:04:57
-1142,4,5,8.940697E-08,-26.66262,-29.87213,1,89,-10,12/02/2020 11:04:57
-1116,8,5,9.269399,34.15039,66.5572,0,125,-10,12/02/2020 11:04:57
-1090,7,8,20.61214,-44.50358,-24.62863,0,98,-10,12/02/2020 11:04:57
-1064,4,8,4.294204,-48.41546,65.01116,0,131,-10,12/02/2020 11:04:57
-1258,6,11,11.10391,-40.86624,10.50233,0,82,-9,12/02/2020 11:04:58
-1142,4,5,1.091425,-20.49447,-29.97114,1,95,-9,12/02/2020 11:04:58
-1116,8,5,4.764561,32.14579,66.92604,0,131,-9,12/02/2020 11:04:58
-1090,7,8,2.893282E-07,-41.89674,-29.8157,0,102,-9,12/02/2020 11:04:58
-1064,4,8,17.57284,-46.73656,57.2007,0,133,-9,12/02/2020 11:04:58
-1258,6,11,14.41739,-37.07141,1.236411,0,82,-9,12/02/2020 11:04:59
-1142,4,5,15.2702,-12.47557,-27.32834,1,95,-9,12/02/2020 11:04:59
-1116,8,5,8.957264,29.10835,66.004,0,133,-9,12/02/2020 11:04:59
-1090,7,8,4.76456,-38.40072,-29.72511,0,105,-9,12/02/2020 11:04:59
-1064,4,8,16.22579,-39.64801,37.59105,0,133,-9,12/02/2020 11:04:59
-1258,6,11,23.26332,-27.32923,-19.89438,0,82,-10,12/02/2020 11:05:00
-1142,4,5,19.28451,-9.706926,-17.37348,1,95,-10,12/02/2020 11:05:00
-1116,8,5,23.08237,21.36222,65.18478,0,135,-10,12/02/2020 11:05:00
-1090,7,8,4.739675,-36.25278,-29.7375,0,108,-10,12/02/2020 11:05:00
-1064,4,9,43.20177,-16.21878,30.78591,0,133,-10,12/02/2020 11:05:00
-1258,7,12,11.63991,-24.06796,-18.59698,0,82,-10,12/02/2020 11:05:01
-1142,4,5,22.15742,-6.48769,7.139288,1,95,-10,12/02/2020 11:05:01
-1116,8,5,32.5553,-1.345949,51.52239,0,135,-10,12/02/2020 11:05:01
-1090,7,8,12.12582,-26.57685,-22.55607,0,108,-10,12/02/2020 11:05:01
-1064,4,9,31.28261,-1.795762,22.01424,0,133,-10,12/02/2020 11:05:01
-1258,7,12,23.14173,-14.47645,-6.598552,0,82,-11,12/02/2020 11:05:02
-1142,4,6,31.3103,-13.23841,33.37927,1,95,-11,12/02/2020 11:05:02
-1116,8,5,21.4103,-8.48149,36.85044,0,137,-11,12/02/2020 11:05:02
-1090,7,8,35.76101,-29.58784,-5.527699,0,108,-11,12/02/2020 11:05:02
-1064,4,9,19.18022,17.51112,12.90962,0,133,-11,12/02/2020 11:05:02
-1258,7,12,4.741483,-12.17145,-4.428743,0,89,-12,12/02/2020 11:05:03
-1142,4,6,4.181345,-14.99766,36.09523,1,101,-12,12/02/2020 11:05:03
-1116,8,7,2.401503,-9.927562,28.85885,0,137,-12,12/02/2020 11:05:03
-1090,8,8,26.34159,-42.918,3.76999,0,108,-12,12/02/2020 11:05:03
-1064,4,9,10.5163,46.22496,10.94927,0,133,-12,12/02/2020 11:05:03
-1258,7,12,21.18072,-8.63605,-4.336688,0,90,-12,12/02/2020 11:05:04
-1142,4,6,6.466362,-15.39902,35.87657,1,108,-12,12/02/2020 11:05:04
-1116,8,7,14.85281,-11.68942,19.19638,0,137,-12,12/02/2020 11:05:04
-1090,8,8,16.60315,-48.09355,10.04664,0,110,-12,12/02/2020 11:05:04
-1064,4,9,7.539649,47.48452,7.080361,0,134,-12,12/02/2020 11:05:04
-1258,7,12,24.94433,-4.908702,-7.041885,0,91,-12,12/02/2020 11:05:05
-1142,4,6,34.54013,4.106699,29.31181,1,108,-12,12/02/2020 11:05:05
-1116,8,7,7.244048,-11.49184,27.34309,0,137,-12,12/02/2020 11:05:05
-1090,8,8,25.4384,-43.4547,5.653156,0,112,-12,12/02/2020 11:05:05
-1064,4,9,8.772754,43.47837,7.046196,0,134,-12,12/02/2020 11:05:05
-1258,7,13,19.66573,2.307907,-21.25478,0,91,-13,12/02/2020 11:05:06
-1142,4,6,6.907719,19.59806,1.040872,1,110,-13,12/02/2020 11:05:06
-1116,8,7,15.18391,-7.902034,34.86956,0,137,-13,12/02/2020 11:05:06
-1090,8,8,7.770506,-42.33738,2.503881,0,112,-13,12/02/2020 11:05:06
-1064,4,9,10.77352,32.34052,20.09404,0,134,-13,12/02/2020 11:05:06
