AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,academyScore,date-time
-1116,2,4,30.54592,-42.44098,41.35799,0,19,-5,11/02/2020 21:17:01
-1090,6,4,2.978875,-8.963801,-3.672613,0,22,-5,11/02/2020 21:17:01
-1064,3,7,31.04171,17.28975,43.72061,1,10,-5,11/02/2020 21:17:01
-1258,6,4,22.74299,-3.992919,30.76241,0,13,-5,11/02/2020 21:17:02
-1142,2,5,29.23194,21.61504,48.02731,0,16,-5,11/02/2020 21:17:02
-1116,2,4,13.14198,-48.16405,42.4733,0,25,-5,11/02/2020 21:17:02
-1090,7,4,28.23484,4.394833,-10.34972,0,22,-5,11/02/2020 21:17:02
-1064,3,7,12.12042,17.85446,42.48275,1,16,-5,11/02/2020 21:17:02
-1258,6,4,33.7109,24.4071,23.44171,0,13,-5,11/02/2020 21:17:03
-1142,2,5,22.56294,32.85915,43.85208,0,19,-5,11/02/2020 21:17:03
-1116,2,4,33.13764,-30.00163,22.76984,0,25,-5,11/02/2020 21:17:03
-1090,7,4,0.0305535,24.18425,-4.292692,0,25,-5,11/02/2020 21:17:03
-1064,3,7,33.10536,31.42249,65.21576,1,16,-5,11/02/2020 21:17:03
-1258,6,4,2.475567E-07,48.0175,17.30247,0,16,-7,11/02/2020 21:17:04
-1142,2,6,8.07515,48.03268,64.49376,0,20,-7,11/02/2020 21:17:04
-1116,2,5,22.50983,-10.77541,4.680453,0,25,-7,11/02/2020 21:17:04
-1090,7,4,17.145,20.20539,-5.566091,0,31,-7,11/02/2020 21:17:04
-1064,3,7,17.03082,29.41666,66.48161,1,22,-7,11/02/2020 21:17:04
-1258,6,4,26.4355,41.80141,27.14209,0,18,-8,11/02/2020 21:17:05
-1142,2,6,21.88427,42.23645,66.01443,0,23,-8,11/02/2020 21:17:05
-1116,2,6,25.64394,10.00519,3.705033,0,25,-8,11/02/2020 21:17:05
-1090,8,5,15.32413,12.39855,-18.37763,0,31,-8,11/02/2020 21:17:05
-1064,3,7,33.12874,13.83917,44.10332,1,22,-8,11/02/2020 21:17:05
-1258,7,4,10.20443,15.38615,34.93702,0,18,-5,11/02/2020 21:17:06
-1142,2,6,34.01146,13.91168,53.10911,0,23,-5,11/02/2020 21:17:06
-1116,2,6,34.28693,40.04914,15.94272,0,25,-5,11/02/2020 21:17:06
-1090,8,5,10.00647,22.62631,-29.54664,0,34,-5,11/02/2020 21:17:06
-1064,5,7,16.987,16.37572,42.27744,1,24,-5,11/02/2020 21:17:06
-1258,7,4,31.67456,1.602065,15.81198,0,18,-6,11/02/2020 21:17:07
-1142,2,6,1.171504,-8.99217,37.5214,0,25,-6,11/02/2020 21:17:07
-1116,2,6,21.93271,47.2409,26.01734,0,28,-6,11/02/2020 21:17:07
-1090,8,6,30.64564,34.48341,-10.77511,0,34,-6,11/02/2020 21:17:07
-1064,5,7,32.44506,28.15658,65.66223,1,24,-6,11/02/2020 21:17:07
-1258,7,4,33.95183,5.154641,-16.59971,0,18,-6,11/02/2020 21:17:08
-1142,2,6,31.3108,-0.3700125,20.72917,0,26,-6,11/02/2020 21:17:08
-1116,3,7,33.27364,28.21144,48.05091,0,28,-6,11/02/2020 21:17:08
-1090,9,7,5.774609,36.60803,18.94782,0,34,-6,11/02/2020 21:17:08
-1064,5,7,23.93789,21.16854,62.69925,1,28,-6,11/02/2020 21:17:08
-1258,7,4,12.43801,14.46706,-29.83108,0,23,-8,11/02/2020 21:17:09
-1142,2,8,12.66814,22.42245,1.927909,0,26,-8,11/02/2020 21:17:09
-1116,3,7,25.42145,8.419322,43.22371,0,28,-8,11/02/2020 21:17:09
-1090,9,7,31.40611,14.17173,19.14843,0,34,-8,11/02/2020 21:17:09
-1064,5,7,15.05655,11.00911,45.76591,1,28,-8,11/02/2020 21:17:09
-1258,7,5,20.5122,30.02092,-17.53748,0,23,-7,11/02/2020 21:17:10
-1142,2,8,31.86234,47.48427,7.605107,0,26,-7,11/02/2020 21:17:10
-1116,4,7,33.93766,3.589414,12.19327,0,28,-7,11/02/2020 21:17:10
-1090,9,7,34.41022,-16.82823,6.101262,0,34,-7,11/02/2020 21:17:10
-1064,6,7,28.45105,23.14274,57.19921,1,28,-7,11/02/2020 21:17:10
-1258,7,6,31.75221,36.30411,10.38708,0,23,-8,11/02/2020 21:17:11
-1142,2,8,25.09295,43.50513,15.77957,0,29,-8,11/02/2020 21:17:11
-1116,4,7,33.63902,-1.464869,-22.21044,0,28,-8,11/02/2020 21:17:11
-1090,9,7,8.581882,-25.49973,0.7840749,0,38,-8,11/02/2020 21:17:11
-1064,6,7,3.776735,27.40148,67.08535,1,33,-8,11/02/2020 21:17:11
-1258,7,6,6.322779,48.11456,30.04948,0,26,-9,11/02/2020 21:17:12
-1142,2,9,22.16157,26.74533,32.65676,0,29,-9,11/02/2020 21:17:12
-1116,4,7,6.531561,-4.74247,-29.86916,0,31,-9,11/02/2020 21:17:12
-1090,9,7,32.54091,-4.562726,11.30695,0,39,-9,11/02/2020 21:17:12
-1064,6,7,30.63453,12.29191,58.95388,1,35,-9,11/02/2020 21:17:12
-1258,7,6,31.80223,42.24854,54.38047,0,26,-12,11/02/2020 21:17:13
-1142,2,9,23.39195,11.53581,33.05914,0,32,-12,11/02/2020 21:17:13
-1116,4,7,30.20257,9.814022,-18.48841,0,33,-12,11/02/2020 21:17:13
-1090,9,7,32.96562,28.17554,14.9109,0,39,-12,11/02/2020 21:17:13
-1064,6,10,17.81709,-3.863424,46.79481,1,35,-12,11/02/2020 21:17:13
-1258,7,6,7.245925,43.01398,67.11442,0,28,-10,11/02/2020 21:17:14
-1142,2,10,27.592,-7.873788,22.52422,0,32,-10,11/02/2020 21:17:14
-1116,4,7,25.25709,35.40144,-4.890399,0,34,-10,11/02/2020 21:17:14
-1090,11,7,15.14443,46.95591,-0.734472,0,39,-10,11/02/2020 21:17:14
-1064,7,10,27.93304,7.601149,29.93236,1,35,-10,11/02/2020 21:17:14
-1258,7,6,31.12485,24.74573,56.3572,0,29,-11,11/02/2020 21:17:15
-1142,2,11,30.94101,-25.93735,7.894652,0,32,-11,11/02/2020 21:17:15
-1116,4,8,3.719007,48.00008,-6.51575,0,38,-11,11/02/2020 21:17:15
-1090,11,7,21.54856,47.01581,5.367357,0,42,-11,11/02/2020 21:17:15
-1064,8,10,19.04916,22.43309,8.083591,1,35,-11,11/02/2020 21:17:15
-1258,7,6,31.62201,-6.570456,56.7026,0,29,-15,11/02/2020 21:17:16
-1142,2,13,28.70882,-43.33101,-7.400215,0,32,-15,11/02/2020 21:17:16
-1116,5,8,30.52384,42.57785,12.91635,0,39,-15,11/02/2020 21:17:16
-1090,11,10,13.93453,32.02533,25.62602,0,42,-15,11/02/2020 21:17:16
-1064,8,10,32.66105,46.08811,-8.841991,1,35,-15,11/02/2020 21:17:16
-1258,7,6,1.221895E-06,-17.76396,67.17571,0,31,-15,11/02/2020 21:17:17
-1142,2,14,17.6783,-47.84243,-13.64833,0,35,-15,11/02/2020 21:17:17
-1116,5,8,1.062891,47.97567,30.64814,0,41,-15,11/02/2020 21:17:17
-1090,12,10,29.83828,12.73706,26.56675,0,42,-15,11/02/2020 21:17:17
-1064,8,10,1.917059,48.13382,-11.71263,1,39,-15,11/02/2020 21:17:17
-1258,8,6,22.98629,-24.72235,54.44461,0,31,-13,11/02/2020 21:17:18
-1142,2,14,0.5048737,-48.28336,-29.98884,0,39,-13,11/02/2020 21:17:18
-1116,5,8,27.60026,40.50211,48.32663,0,41,-13,11/02/2020 21:17:18
-1090,13,10,26.645,-9.781116,35.05191,0,42,-13,11/02/2020 21:17:18
-1064,8,10,28.85932,46.33136,7.593618,1,40,-13,11/02/2020 21:17:18
-1258,9,6,26.06008,-38.83379,41.13438,0,31,-13,11/02/2020 21:17:19
-1142,2,14,15.07143,-42.28151,-28.79623,0,41,-13,11/02/2020 21:17:19
-1116,5,8,0.9667168,47.4827,63.64368,0,43,-13,11/02/2020 21:17:19
-1090,13,11,17.6306,-19.21764,35.89155,0,43,-13,11/02/2020 21:17:19
-1064,8,10,4.508136,48.17519,19.60315,1,44,-13,11/02/2020 21:17:19
-1258,9,6,0,-48.43248,38.83403,0,35,-13,11/02/2020 21:17:20
-1142,2,14,6.716752,-23.02109,-29.71817,0,42,-13,11/02/2020 21:17:20
-1116,5,8,4.869806,46.74689,66.94156,0,45,-13,11/02/2020 21:17:20
-1090,14,11,7.613071,-36.64292,35.69605,0,43,-13,11/02/2020 21:17:20
-1064,8,11,14.71978,43.71639,35.46975,1,45,-13,11/02/2020 21:17:20
-1258,9,6,26.71977,-42.77836,27.11981,0,36,-15,11/02/2020 21:17:21
-1142,2,15,21.44632,-10.96784,-27.21856,0,43,-15,11/02/2020 21:17:21
-1116,5,8,17.29582,38.77296,65.5037,0,48,-15,11/02/2020 21:17:21
-1090,14,11,18.18483,-41.68652,30.16434,0,43,-15,11/02/2020 21:17:21
-1064,8,12,17.0343,47.73772,51.30907,1,45,-15,11/02/2020 21:17:21
-1258,9,6,6.014602,-47.63882,10.54712,0,37,-15,11/02/2020 21:17:22
-1142,2,15,7.538358,6.244474,-29.62785,0,44,-15,11/02/2020 21:17:22
-1116,5,8,3.419627,21.81971,66.95746,0,49,-15,11/02/2020 21:17:22
-1090,14,11,5.046123,-48.1509,13.84988,0,44,-15,11/02/2020 21:17:22
-1064,8,12,14.67978,47.91889,63.60356,1,47,-15,11/02/2020 21:17:22
-1258,9,7,20.80396,-41.28148,-1.386239,0,37,-17,11/02/2020 21:17:23
-1142,2,15,22.84027,20.017,-29.13259,0,46,-17,11/02/2020 21:17:23
-1116,5,9,10.93212,12.99585,66.89743,0,50,-17,11/02/2020 21:17:23
-1090,14,11,26.67988,-48.28455,-3.042578,0,44,-17,11/02/2020 21:17:23
-1064,8,12,3.996117,45.76301,67.10307,1,54,-17,11/02/2020 21:17:23
-1258,9,7,29.68731,-46.23333,-23.45055,0,37,-18,11/02/2020 21:17:24
-1142,2,16,10.06002,32.14616,-29.84656,0,49,-18,11/02/2020 21:17:24
-1116,5,9,23.30972,-0.5771915,63.10602,0,54,-18,11/02/2020 21:17:24
-1090,14,11,19.75077,-46.7407,-8.016339,0,49,-18,11/02/2020 21:17:24
-1064,8,12,26.37639,34.12315,65.83988,1,58,-18,11/02/2020 21:17:24
-1258,9,7,9.342262,-48.00459,-27.84098,0,42,-18,11/02/2020 21:17:25
-1142,3,17,0,48.06982,-23.29626,0,50,-18,11/02/2020 21:17:25
-1116,5,9,32.24013,-28.11928,66.6779,0,54,-18,11/02/2020 21:17:25
-1090,14,11,1.797028,-46.09473,-29.92196,0,51,-18,11/02/2020 21:17:25
-1064,8,12,22.00615,15.29173,66.64901,1,60,-18,11/02/2020 21:17:25
-1258,9,7,12.16911,-43.17117,-28.48492,0,42,-18,11/02/2020 21:17:26
-1142,3,17,20.40684,46.11148,-16.86359,0,54,-18,11/02/2020 21:17:26
-1116,5,9,27.22027,-42.95488,64.9697,0,57,-18,11/02/2020 21:17:26
-1090,14,12,6.646827,-43.27996,-29.75626,0,57,-18,11/02/2020 21:17:26
-1064,9,12,5.708391,1.884711,65.27689,1,66,-18,11/02/2020 21:17:26
-1258,10,7,18.89448,-25.75097,-24.18172,0,42,-17,11/02/2020 21:17:27
-1142,3,17,1.76456,47.96758,3.214811,0,55,-17,11/02/2020 21:17:27
-1116,5,9,0.9539749,-48.40892,65.82533,0,62,-17,11/02/2020 21:17:27
-1090,14,12,29.04574,-22.03656,-26.54433,0,57,-17,11/02/2020 21:17:27
-1064,9,12,29.88521,-12.06385,51.19751,1,66,-17,11/02/2020 21:17:27
-1258,11,7,0.8502714,-10.07115,-29.81946,0,43,-16,11/02/2020 21:17:28
-1142,3,17,18.99477,48.00567,8.409828,0,60,-16,11/02/2020 21:17:28
-1116,5,10,27.49107,-47.35019,51.36432,0,62,-16,11/02/2020 21:17:28
-1090,14,12,11.21342,-12.90852,-29.44242,0,58,-16,11/02/2020 21:17:28
-1064,10,12,21.86406,-34.51702,53.49958,1,66,-16,11/02/2020 21:17:28
-1258,11,7,22.36781,-2.631609,-27.26665,0,46,-17,11/02/2020 21:17:29
-1142,3,17,25.03046,44.12303,21.61473,0,63,-17,11/02/2020 21:17:29
-1116,5,10,6.582655,-48.56707,42.30297,0,67,-17,11/02/2020 21:17:29
-1090,14,12,28.68846,1.771533,-21.44765,0,58,-17,11/02/2020 21:17:29
-1064,10,13,1.192093E-07,-39.63483,66.99796,1,69,-17,11/02/2020 21:17:29
-1258,11,7,30.8174,24.03722,-24.44935,0,46,-18,11/02/2020 21:17:30
-1142,3,17,29.83614,48.1927,49.00213,0,63,-18,11/02/2020 21:17:30
-1116,5,10,30.08042,-40.34124,24.96327,0,67,-18,11/02/2020 21:17:30
-1090,14,13,26.55974,22.92606,-29.76669,0,58,-18,11/02/2020 21:17:30
-1064,10,13,2.52247,-48.38922,62.47775,1,74,-18,11/02/2020 21:17:30
-1258,11,7,17.01134,34.33674,-29.06219,0,49,-19,11/02/2020 21:17:31
-1142,3,17,26.52245,44.3735,58.68426,0,66,-19,11/02/2020 21:17:31
-1116,5,11,1.008334,-48.3945,5.643383,0,68,-19,11/02/2020 21:17:31
-1090,14,13,17.19033,27.0155,-29.10179,0,61,-19,11/02/2020 21:17:31
-1064,10,13,5.464086,-48.49896,54.73562,1,80,-19,11/02/2020 21:17:31
-1258,11,7,2.784693,47.99088,-22.60262,0,51,-18,11/02/2020 21:17:32
-1142,3,17,1.163532,41.42759,67.14897,0,71,-18,11/02/2020 21:17:32
-1116,6,11,23.87598,-41.26716,0.663097,0,69,-18,11/02/2020 21:17:32
-1090,14,13,0.2090074,48.05341,-26.29916,0,62,-18,11/02/2020 21:17:32
-1064,10,13,21.92795,-42.03759,45.96178,1,82,-18,11/02/2020 21:17:32
-1258,11,7,11.61977,48.1221,-10.15963,0,57,-18,11/02/2020 21:17:33
-1142,3,17,30.76949,22.10192,58.71166,0,72,-18,11/02/2020 21:17:33
-1116,6,11,30.55011,-18.1169,-17.13401,0,69,-18,11/02/2020 21:17:33
-1090,14,13,9.092247,48.05847,-23.6599,0,67,-18,11/02/2020 21:17:33
-1064,10,13,26.62181,-27.27659,27.98133,1,83,-18,11/02/2020 21:17:33
-1258,11,8,29.91726,38.72168,6.83422,0,59,-20,11/02/2020 21:17:34
-1142,3,18,17.38975,-1.002715,66.10261,0,72,-20,11/02/2020 21:17:34
-1116,6,11,0.02126528,-13.52693,-29.92332,0,74,-20,11/02/2020 21:17:34
-1090,14,13,30.49767,47.39734,0.4465513,0,67,-20,11/02/2020 21:17:34
-1064,10,13,29.16295,-36.09131,1.181162,1,83,-20,11/02/2020 21:17:34
-1258,11,8,2.274564E-07,48.0175,30.28935,0,60,-20,11/02/2020 21:17:35
-1142,3,18,20.76944,-6.921099,64.78605,0,77,-20,11/02/2020 21:17:35
-1116,6,11,26.92642,-0.7983549,-23.55441,0,77,-20,11/02/2020 21:17:35
-1090,14,13,0.5534673,48.16492,11.06275,0,74,-20,11/02/2020 21:17:35
-1064,10,13,0.6329219,-48.40641,-8.5277,1,85,-20,11/02/2020 21:17:35
-1258,11,9,27.31474,43.30185,42.38653,0,62,-21,11/02/2020 21:17:36
-1142,3,18,32.38486,-35.22519,59.97286,0,77,-21,11/02/2020 21:17:36
-1116,6,11,31.02777,26.51398,-28.1187,0,77,-21,11/02/2020 21:17:36
-1090,14,13,31.12557,35.2486,26.41597,0,74,-21,11/02/2020 21:17:36
-1064,10,13,26.71535,-42.97807,-18.62052,1,86,-21,11/02/2020 21:17:36
-1258,11,9,6.870515,47.85749,61.09768,0,64,-21,11/02/2020 21:17:37
-1142,3,18,2.087326,-48.56512,66.89538,0,81,-21,11/02/2020 21:17:37
-1116,6,11,10.8605,31.06064,-29.58649,0,81,-21,11/02/2020 21:17:37
-1090,14,13,31.79324,36.83646,57.5298,0,74,-21,11/02/2020 21:17:37
-1064,10,13,6.502964,-41.40166,-29.62521,1,91,-21,11/02/2020 21:17:37
-1258,11,9,7.808271,45.48746,67.12072,0,68,-21,11/02/2020 21:17:38
-1142,3,18,20.45057,-47.18705,61.73087,0,85,-21,11/02/2020 21:17:38
-1116,6,11,3.577703,48.07541,-22.83567,0,82,-21,11/02/2020 21:17:38
-1090,14,13,4.022689,47.98145,65.36639,0,77,-21,11/02/2020 21:17:38
-1064,10,13,28.55357,-24.71851,-27.89358,1,94,-21,11/02/2020 21:17:38
-1258,11,9,23.28566,26.5156,63.87709,0,68,-21,11/02/2020 21:17:39
-1142,3,18,10.15321,-48.4003,42.23201,0,86,-21,11/02/2020 21:17:39
-1116,6,11,21.62244,47.9238,-16.45274,0,86,-21,11/02/2020 21:17:39
-1090,14,13,8.176999,46.24638,67.05376,0,83,-21,11/02/2020 21:17:39
-1064,10,13,16.37682,-13.49948,-29.75691,1,100,-21,11/02/2020 21:17:39
-1258,11,9,14.57763,19.51308,67.01851,0,70,-22,11/02/2020 21:17:40
-1142,3,18,26.17723,-47.6447,32.01783,0,90,-22,11/02/2020 21:17:40
-1116,6,11,8.819517,48.19955,-9.139954,0,92,-22,11/02/2020 21:17:40
-1090,14,14,2.97579,30.72185,66.94035,0,84,-22,11/02/2020 21:17:40
-1064,10,13,21.80723,-0.6197416,-29.60444,1,102,-22,11/02/2020 21:17:40
-1258,11,9,19.13564,6.681828,66.87842,0,73,-21,11/02/2020 21:17:41
-1142,4,18,7.952706,-48.46609,21.91094,0,93,-21,11/02/2020 21:17:41
-1116,6,11,3.354125,47.81877,-1.652069,0,96,-21,11/02/2020 21:17:41
-1090,14,14,14.67476,22.4707,65.01166,0,88,-21,11/02/2020 21:17:41
-1064,10,13,20.01006,9.427056,-29.42268,1,105,-21,11/02/2020 21:17:41
-1258,11,10,10.81884,3.321431,67.08249,0,79,-24,11/02/2020 21:17:42
-1142,4,20,4.909317,-42.20724,5.537424,0,93,-24,11/02/2020 21:17:42
-1116,6,11,16.52053,47.97713,8.978902,0,101,-24,11/02/2020 21:17:42
-1090,14,14,4.561083,8.63267,66.9985,0,90,-24,11/02/2020 21:17:42
-1064,10,13,11.36362,22.41065,-29.83944,1,111,-24,11/02/2020 21:17:42
-1258,11,12,7.694942,-9.973317,66.68928,0,80,-25,11/02/2020 21:17:43
-1142,5,21,6.708586,-41.4659,-8.354575,0,93,-25,11/02/2020 21:17:43
-1116,6,11,1.76456,48.05273,18.52198,0,107,-25,11/02/2020 21:17:43
-1090,14,14,26.38675,-8.214472,66.37415,0,91,-25,11/02/2020 21:17:43
-1064,11,13,8.491446,41.03546,-29.4854,1,111,-25,11/02/2020 21:17:43
-1258,11,12,15.07129,-24.51746,67.11719,0,82,-26,11/02/2020 21:17:44
-1142,5,21,0.008542363,-48.4277,-22.2744,0,95,-26,11/02/2020 21:17:44
-1116,6,11,1.630328,48.03613,30.22751,0,110,-26,11/02/2020 21:17:44
-1090,14,14,20.86358,-15.56579,65.26797,0,92,-26,11/02/2020 21:17:44
-1064,11,14,6.555232,47.83971,-26.48162,1,113,-26,11/02/2020 21:17:44
-1258,12,12,12.63841,-42.7809,66.12878,0,86,-25,11/02/2020 21:17:45
-1142,6,21,0,-45.89973,-29.79354,0,96,-25,11/02/2020 21:17:45
-1116,6,11,24.07398,43.87222,40.55963,0,112,-25,11/02/2020 21:17:45
-1090,14,14,0.0002246105,-41.29197,67.01215,0,93,-25,11/02/2020 21:17:45
-1064,11,15,27.76107,45.13624,-10.57551,1,113,-25,11/02/2020 21:17:45
-1258,13,12,3.965369,-48.58569,62.90081,0,89,-24,11/02/2020 21:17:46
-1142,6,21,26.87644,-35.49068,-25.657,0,99,-24,11/02/2020 21:17:46
-1116,6,11,1.7644,39.74104,67.11504,0,113,-24,11/02/2020 21:17:46
-1090,14,14,2.989807,-48.38918,65.28416,0,94,-24,11/02/2020 21:17:46
-1064,11,15,2.255258,47.99713,5.715208,1,115,-24,11/02/2020 21:17:46
-1258,14,12,27.73509,-38.82597,52.45732,0,90,-23,11/02/2020 21:17:47
-1142,6,21,0,-7.681726,-29.84216,0,100,-23,11/02/2020 21:17:47
-1116,6,11,8.242911,37.58185,67.00657,0,117,-23,11/02/2020 21:17:47
-1090,14,14,11.70768,-48.42456,52.66426,0,98,-23,11/02/2020 21:17:47
-1064,11,15,26.58317,37.39924,16.69457,1,116,-23,11/02/2020 21:17:47
-1258,14,12,26.11685,-32.09035,25.09953,0,90,-22,11/02/2020 21:17:48
-1142,6,21,13.56746,4.592278,-29.81461,0,101,-22,11/02/2020 21:17:48
-1116,6,11,30.04447,17.78145,57.76133,0,117,-22,11/02/2020 21:17:48
-1090,15,14,6.59609,-48.36481,36.70649,0,102,-22,11/02/2020 21:17:48
-1064,11,15,2.337752,27.89132,36.29745,1,117,-22,11/02/2020 21:17:48
-1258,14,12,0.2967336,-48.40427,9.032609,0,91,-24,11/02/2020 21:17:49
-1142,6,21,28.18012,19.16456,-22.75028,0,102,-24,11/02/2020 21:17:49
-1116,6,13,0.7929401,-1.787429,66.99763,0,118,-24,11/02/2020 21:17:49
-1090,15,14,15.44641,-47.48674,26.32418,0,107,-24,11/02/2020 21:17:49
-1064,11,15,16.02533,18.98384,36.05703,1,123,-24,11/02/2020 21:17:49
-1258,15,12,28.52025,-42.24818,-3.709166,0,94,-23,11/02/2020 21:17:50
-1142,6,21,1.043081E-07,47.99979,-19.92911,0,103,-23,11/02/2020 21:17:50
-1116,6,13,20.2901,-8.053555,63.76324,0,121,-23,11/02/2020 21:17:50
-1090,15,14,31.88597,-37.74156,2.067786,0,107,-23,11/02/2020 21:17:50
-1064,11,15,32.61521,-8.06601,27.32188,1,123,-23,11/02/2020 21:17:50
-1258,15,13,16.95599,-33.88786,-29.13309,0,94,-23,11/02/2020 21:17:51
-1142,6,21,21.24605,46.22248,-14.66819,0,107,-23,11/02/2020 21:17:51
-1116,7,13,20.35322,-27.81074,55.11631,0,121,-23,11/02/2020 21:17:51
-1090,15,14,0,-48.39354,-21.51901,0,108,-23,11/02/2020 21:17:51
-1064,11,15,33.63474,-38.0014,39.42629,1,123,-23,11/02/2020 21:17:51
-1258,15,13,13.29902,-26.22904,-29.95497,0,97,-21,11/02/2020 21:17:52
